"CrimeDate","CrimeTime","CrimeCode","Location","Description","Inside\/Outside","Weapon","Post","District","Neighborhood","Longitude","Latitude","Location 1","Premise","vri_name1","Total Incidents"
1531699200000,"22:41:00","4A","1500 N MONROE ST","AGG. ASSAULT","O","FIREARM",741,"WESTERN","EASTERWOOD",-76.6479288853,39.3052837754,null,"STREET",null,1
1531699200000,"04:00:00","4D","2700 HARLEM AVE","AGG. ASSAULT","I","HANDS",721,"WESTERN","MOSHER",-76.6619221542,39.2955406139,null,"ROW\/TOWNHOUSE-OCC",null,1
1531699200000,"01:30:00","4C","500 SAVAGE ST","AGG. ASSAULT","I","OTHER",242,"SOUTHEAST","GREEKTOWN",-76.5521538713,39.2867264491,null,"ROW\/TOWNHOUSE-OCC",null,1
1531699200000,"22:00:00","4A","3300 CHELSEA TER","AGG. ASSAULT","O","FIREARM",642,"NORTHWEST","CONCERNED CITIZENS O",-76.683742,39.324536,null,"STREET",null,1
1531699200000,"00:41:00","4A","500 S BENTALOU ST","AGG. ASSAULT",null,"FIREARM",841,"SOUTHWEST","CARROLLTON RIDGE",-76.652501,39.281426,null,null,"Tri-District",1
1531699200000,"01:00:00","4D","4200 GLENMORE AVE","AGG. ASSAULT",null,"HANDS",445,"NORTHEAST","CEDMONT",-76.534002,39.351011,null,null,null,1
1531699200000,"14:27:00","4C","4200 ANNTANA AVE","AGG. ASSAULT",null,"OTHER",444,"NORTHEAST","FRANKFORD",-76.5485038311,39.3398536176,null,null,null,1
1531699200000,"01:55:00","4B","1900 HOLLINS ST","AGG. ASSAULT","O","KNIFE",842,"SOUTHWEST","BOOTH-BOYD",-76.6474128853,39.2871686552,null,"STREET","Tri-District",1
1531699200000,"22:00:00","4C","2600 WILKENS AVE","AGG. ASSAULT",null,"OTHER",841,"SOUTHWEST","MILL HILL",-76.6582028242,39.2782904973,null,null,null,1
1531699200000,"10:30:00","4D","3400 ESTHER PL","AGG. ASSAULT","I","HANDS",223,"SOUTHEAST","BALTIMORE HIGHLANDS",-76.5688977989,39.2943091466,null,"ROW\/TOWNHOUSE-OCC",null,1
1531699200000,"13:40:00","4C","200 S CALHOUN ST","AGG. ASSAULT","O","OTHER",935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.6394157369,39.2854463185,null,"STREET","Tri-District",1
1531699200000,"20:50:00","4B","700 DRUID PARK LAKE DR","AGG. ASSAULT",null,"KNIFE",133,"CENTRAL","RESERVOIR HILL",-76.631484,39.316648,null,null,null,1
1531699200000,"17:00:00","4D","0 E READ ST","AGG. ASSAULT",null,"HANDS",142,"CENTRAL","MOUNT VERNON",-76.615034,39.2997,null,null,null,1
1531699200000,"17:45:00","4C","200 W CONWAY ST","AGG. ASSAULT","O","OTHER",941,"SOUTHERN","INNER HARBOR",-76.6178731269,39.2841701841,null,"STREET",null,1
1531699200000,"10:00:00","4C","3100 PELHAM AVE","AGG. ASSAULT","I","OTHER",432,"NORTHEAST","BELAIR-EDISON",-76.5692859542,39.3236670599,null,"ROW\/TOWNHOUSE-OCC","Northeastern",1
1531699200000,"02:05:00","4A","MARMON AV","AGG. ASSAULT","I","FIREARM",622,"NORTHWEST",null,-76.700817,39.335452,null,"ROW\/TOWNHOUSE-OCC",null,1
1531699200000,"19:20:00","4A","1800 HARLEM AVE","AGG. ASSAULT","O","FIREARM",722,"WESTERN","HARLEM PARK",-76.6461255603,39.2964634102,null,"STREET",null,1
1531699200000,"01:55:00","4B","1900 HOLLINS ST","AGG. ASSAULT",null,"KNIFE",842,"SOUTHWEST","BOOTH-BOYD",-76.6474128853,39.2871686552,null,null,"Tri-District",1
1531612800000,"07:10:00","4A","5400 BELLE VISTA AVE","AGG. ASSAULT","O","FIREARM",426,"NORTHEAST","WALTHERSON",-76.551679,39.341479,null,"STREET",null,1
1531612800000,"01:01:00","4B","4100 HARFORD RD","AGG. ASSAULT",null,"KNIFE",421,"NORTHEAST","MONTEBELLO",-76.5752,39.335337,null,null,null,1
1531612800000,"01:30:00","4D","300 E MADISON ST","AGG. ASSAULT",null,"HANDS",312,"EASTERN","PEN-FALLSWAY",-76.6104245627,39.2988412496,null,null,null,1
1531612800000,"05:00:00","4C","1300 TOMPKINS ST","AGG. ASSAULT","I","OTHER",911,"SOUTHERN","CURTIS BAY",-76.592403,39.229032,null,"ROW\/TOWNHOUSE-OCC",null,1
1531612800000,"11:39:00","4C","6500 CLEVELAND AVE","AGG. ASSAULT","I","OTHER",243,"SOUTHEAST","SAINT HELENA",-76.5323712509,39.2615059926,null,"ROW\/TOWNHOUSE-OCC",null,1
1531612800000,"11:39:00","4C","6500 CLEVELAND AVE","AGG. ASSAULT","I","OTHER",243,"SOUTHEAST","SAINT HELENA",-76.5323712509,39.2615059926,null,"ROW\/TOWNHOUSE-OCC",null,1
1531612800000,"13:00:00","4B","1900 BRADDISH AVE","AGG. ASSAULT",null,"KNIFE",731,"WESTERN","MONDAWMIN",-76.661185,39.309851,null,null,null,1
1531612800000,"12:10:00","4B","900 E FAYETTE ST","AGG. ASSAULT",null,"KNIFE",211,"SOUTHEAST","JONESTOWN",-76.604585867,39.2912084568,null,null,null,1
1531612800000,"08:30:00","4C","800 BONAPARTE AVE","AGG. ASSAULT","O","OTHER",342,"EASTERN","EAST BALTIMORE MIDWA",-76.603079,39.317118,null,"STREET","Eastern 1",1
1531612800000,"19:54:00","4B","5500 ODONNELL ST","AGG. ASSAULT","O","KNIFE",233,"SOUTHEAST","BAYVIEW",-76.5487620767,39.2812078058,null,"PARKING LOT-OUTSIDE",null,1
1531612800000,"19:54:00","4C","5500 ODONNELL ST","AGG. ASSAULT","O","OTHER",233,"SOUTHEAST","BAYVIEW",-76.5487620767,39.2812078058,null,"PARKING LOT-OUTSIDE",null,1
1531612800000,"19:54:00","4B","5500 ODONNELL ST","AGG. ASSAULT","O","KNIFE",233,"SOUTHEAST","BAYVIEW",-76.5487620767,39.2812078058,null,"PARKING LOT-OUTSIDE",null,1
1531612800000,"21:45:00","4C",null,"AGG. ASSAULT","O","OTHER",815,"SOUTHWEST",null,-76.6728236677,39.294205086,null,"STREET",null,1
1531612800000,"17:10:00","4C","3400 WOODRING AVE","AGG. ASSAULT",null,"OTHER",424,"NORTHEAST","WOODRING",-76.5416211334,39.3614598195,null,null,null,1
1531612800000,"17:10:00","4C","3400 WOODRING AVE","AGG. ASSAULT",null,"OTHER",424,"NORTHEAST","WOODRING",-76.5416211334,39.3614598195,null,null,null,1
1531612800000,"17:10:00","4C","3400 WOODRING AVE","AGG. ASSAULT",null,"OTHER",424,"NORTHEAST","WOODRING",-76.5416211334,39.3614598195,null,null,null,1
1531612800000,"16:13:00","4C","2400 N HILTON ST","AGG. ASSAULT","I","OTHER",641,"NORTHWEST","HANLON\/LONGWOOD",-76.6726783987,39.3148929119,null,"APT\/CONDO - OCCUPIED",null,1
1531612800000,"04:14:00","4A","2900 PRESSTMAN ST","AGG. ASSAULT","O","FIREARM",813,"SOUTHWEST","NORTHWEST COMMUNITY",-76.6662678977,39.3045940079,null,"STREET",null,1
1531612800000,"16:00:00","4B","1000 N ARLINGTON AVE","AGG. ASSAULT","O","KNIFE",743,"WESTERN","SANDTOWN-WINCHESTER",-76.6359603434,39.300292509,null,"STREET","Central",1
1531612800000,"07:58:00","4B","3500 GREENSPRING AVE","AGG. ASSAULT","I","KNIFE",612,"NORTHWEST","PARK CIRCLE",-76.6543745176,39.3308485784,null,"HOSP\/NURS. HOME",null,1
1531612800000,"11:11:00","4B","200 E UNIVERSITY PKWY","AGG. ASSAULT","I","KNIFE",512,"NORTHERN","CHARLES VILLAGE",-76.615048,39.330684,null,"HOSP\/NURS. HOME",null,1
1531612800000,"01:36:00","4B","1600 NORMAL AVE","AGG. ASSAULT",null,"KNIFE",342,"EASTERN","DARLEY PARK",-76.5950670729,39.3159792156,null,null,"Eastern 1",1
1531612800000,"12:15:00","4A","5400 FAIRLAWN AVE","AGG. ASSAULT","O","FIREARM",623,"NORTHWEST","WOODMERE",-76.689591,39.345294,null,"STREET",null,1
1531526400000,"22:22:00","4C","1300 N MILTON AVE","AGG. ASSAULT","I","OTHER",331,"EASTERN","BROADWAY EAST",-76.5830321527,39.3064205906,null,"ROW\/TOWNHOUSE-OCC",null,1
1531526400000,"05:10:00","4D","0 E READ ST","AGG. ASSAULT","I","HANDS",142,"CENTRAL","MOUNT VERNON",-76.6151750488,39.2997038117,null,"TAVERN\/NIGHT CLUB",null,1
1531526400000,"20:00:00","4B","1100 MONETA CT","AGG. ASSAULT","O","KNIFE",913,"SOUTHERN","BROOKLYN",-76.5971004865,39.2279666511,null,"OTHER - OUTSIDE",null,1
1531526400000,"19:18:00","4A","1400 Barnes St","AGG. ASSAULT","O","FIREARM",313,"EASTERN","GAY STREET",-76.5986674804,39.3012333598,null,"STREET",null,1
1531526400000,"03:30:00","4C","1400 N ELLWOOD AVE","AGG. ASSAULT","O","OTHER",332,"EASTERN","BEREA",-76.573829,39.307269,null,"STREET",null,1
1531526400000,"20:16:00","4B","3900 GROVELAND AVE","AGG. ASSAULT",null,"KNIFE",621,"NORTHWEST","WEST ARLINGTON",-76.6844606093,39.3407337677,null,null,null,1
1531526400000,"14:46:00","4C","300 E LORRAINE AVE","AGG. ASSAULT","I","OTHER",513,"NORTHERN","HARWOOD",-76.6120432706,39.3201781334,null,"ROW\/TOWNHOUSE-OCC",null,1
1531526400000,"01:30:00","4C","AV & GERMAN HILL RD","AGG. ASSAULT","I","OTHER",243,"SOUTHEAST",null,-76.5349567559,39.281082091,null,"ROW\/TOWNHOUSE-OCC",null,1
1531526400000,"20:30:00","4D","3000 S HANOVER ST","AGG. ASSAULT",null,"HANDS",922,"SOUTHERN","MIDDLE BRANCH\/REEBIRD PARKS",-76.6149802675,39.2513767098,null,null,null,1
1531526400000,"20:35:00","4C","2600 E BALTIMORE ST","AGG. ASSAULT",null,"OTHER",221,"SOUTHEAST","PATTERSON PARK",-76.580365,39.292032,null,null,null,1
1531526400000,"22:22:00","4C","1300 N MILTON AVE","AGG. ASSAULT","I","OTHER",331,"EASTERN","BROADWAY EAST",-76.5830321527,39.3064205906,null,"ROW\/TOWNHOUSE-OCC",null,1
1531526400000,"15:24:00","4B","4100 WEST BAY CT","AGG. ASSAULT","I","KNIFE",913,"SOUTHERN",null,-76.597058,39.228491,null,"APT\/CONDO - OCCUPIED",null,1
1531526400000,"22:10:00","4C","500 S CATON AVE","AGG. ASSAULT",null,"OTHER",832,"SOUTHWEST","GWYNNS FALLS",-76.6715712509,39.2780336041,null,null,null,1
1531526400000,"03:30:00","4C","1400 N ELLWOOD AVE","AGG. ASSAULT","O","OTHER",332,"EASTERN","BEREA",-76.573829,39.307269,null,"STREET",null,1
1531526400000,"22:22:00","4C","1300 N MILTON AVE","AGG. ASSAULT","I","OTHER",331,"EASTERN","BROADWAY EAST",-76.5830321527,39.3064205906,null,"ROW\/TOWNHOUSE-OCC",null,1
1531440000000,"07:00:00","4D","3800 RAVENWOOD AVE","AGG. ASSAULT",null,"HANDS",432,"NORTHEAST","BELAIR-EDISON",-76.5627019553,39.3158175028,null,null,null,1
1531440000000,"14:55:00","4C","900 POPLAR GROVE ST","AGG. ASSAULT",null,"OTHER",814,"SOUTHWEST","FRANKLINTOWN ROAD",-76.6651614295,39.2981316158,null,null,null,1
1531440000000,"03:01:00","4B","500 N LUZERNE AVE","AGG. ASSAULT",null,"KNIFE",221,"SOUTHEAST","MCELDERRY PARK",-76.5810103502,39.2969553391,null,null,null,1
1531440000000,"20:00:00","4C","3200 ESTHER PL","AGG. ASSAULT","O","OTHER",222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5724413282,39.2941739369,null,"STREET",null,1
1531440000000,"21:49:00","4A","3700 THE ALAMEDA","AGG. ASSAULT",null,"FIREARM",412,"NORTHEAST","EDNOR GARDENS-LAKESI",-76.5954059748,39.3328090295,null,null,null,1
1531440000000,"20:22:00","4A","2400 W FRANKLIN ST","AGG. ASSAULT","I","FIREARM",842,"SOUTHWEST","PENROSE\/FAYETTE ST OUTREACH",-76.655402,39.293342,null,"SPECIALTY STORE",null,1
1531440000000,"02:36:00","4A","2300 ANNAPOLIS RD","AGG. ASSAULT","I","FIREARM",921,"SOUTHERN","WESTPORT",-76.634384,39.262304,null,"ROW\/TOWNHOUSE-OCC",null,1
1531440000000,"01:02:00","4B","200 S MONROE ST","AGG. ASSAULT","O","KNIFE",934,"SOUTHERN","CARROLLTON RIDGE",-76.646793321,39.2850932096,null,"STREET","Tri-District",1
1531440000000,"22:09:00","4C","700 W HAMBURG ST","AGG. ASSAULT","I","OTHER",932,"SOUTHERN","WASHINGTON VILLAGE",-76.627712,39.280754,null,"ROW\/TOWNHOUSE-OCC",null,1
1531440000000,"00:30:00","4C","700 WYANOKE AVE","AGG. ASSAULT","I","OTHER",542,"NORTHERN","PEN LUCY",-76.6047310511,39.3374549872,null,"SINGLE HOUSE",null,1
1531440000000,"12:51:00","4D","2800 PELHAM AVE","AGG. ASSAULT","I","HANDS",432,"NORTHEAST","BELAIR-EDISON",-76.571316,39.325015,null,"ROW\/TOWNHOUSE-OCC",null,1
1531440000000,"00:30:00","4A","200 N LAKEWOOD AVE","AGG. ASSAULT","O","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.579183,39.294836,null,"STREET",null,1
1531440000000,"00:30:00","4A","200 N LAKEWOOD AVE","AGG. ASSAULT","O","FIREARM",221,"SOUTHEAST","MCELDERRY PARK",-76.579183,39.294836,null,"STREET",null,1
1531440000000,"22:15:00","4B","2800 BOOKERT DR","AGG. ASSAULT","I","KNIFE",922,"SOUTHERN","CHERRY HILL",-76.6268633357,39.2465306371,null,"ROW\/TOWNHOUSE-OCC",null,1
1531440000000,"06:45:00","4B","2900 PARKWOOD AVE","AGG. ASSAULT","I","KNIFE",732,"WESTERN","WOODBROOK",-76.6469889356,39.3159403735,null,"ROW\/TOWNHOUSE-OCC","Western",1
1531440000000,"19:24:00","4B","700 N EUTAW ST","AGG. ASSAULT","I","KNIFE",143,"CENTRAL","SETON HILL",-76.621424035,39.2967813052,null,"APT\/CONDO - OCCUPIED",null,1
1531353600000,"09:45:00","4C","2400 MCELDERRY ST","AGG. ASSAULT",null,"OTHER",221,"SOUTHEAST","MCELDERRY PARK",-76.5826635195,39.2975386564,null,null,null,1
1531353600000,"18:00:00","4B","1100 CHERRY HILL RD","AGG. ASSAULT",null,"KNIFE",922,"SOUTHERN","CHERRY HILL",-76.6307492418,39.2507619112,null,null,null,1
1531353600000,"18:00:00","4B","1100 CHERRY HILL RD","AGG. ASSAULT",null,"KNIFE",922,"SOUTHERN","CHERRY HILL",-76.6307492418,39.2507619112,null,null,null,1
1531353600000,"02:59:00","4A","3300 DUDLEY AVE","AGG. ASSAULT","I","FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.5644228183,39.3228839866,null,"ROW\/TOWNHOUSE-OCC","Northeastern",1
1531353600000,"21:49:00","4C","3200 PULASKI HWY","AGG. ASSAULT",null,"OTHER",224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.5728216623,39.2956399591,null,null,null,1
1531353600000,"20:56:00","4B","0 S ELLWOOD AVE","AGG. ASSAULT","O","KNIFE",222,"SOUTHEAST","BALTIMORE-LINWOOD",-76.5732667169,39.2919117878,null,"STREET",null,1
1531353600000,"19:29:00","4D","2700 N HILTON ST","AGG. ASSAULT","O","HANDS",641,"NORTHWEST","HANLON\/LONGWOOD",-76.672875,39.318436,null,"STREET",null,1
1531353600000,"02:35:00","4A","2200 SINCLAIR LN","AGG. ASSAULT","O","FIREARM",331,"EASTERN","SOUTH CLIFTON PARK",-76.587613,39.314273,null,"STREET",null,1
1531353600000,"19:29:00","4D","2600 WASHINGTON BLVD","AGG. ASSAULT","O","HANDS",831,"SOUTHWEST","MORRELL PARK",-76.6535249335,39.2657608837,null,"STREET",null,1
1531353600000,"18:00:00","4C","1100 CHERRY HILL RD","AGG. ASSAULT","O","OTHER",922,"SOUTHERN","CHERRY HILL",-76.6307492418,39.2507619112,null,"STREET",null,1
1531353600000,"20:30:00","4C","900 STOLL ST","AGG. ASSAULT","I","OTHER",913,"SOUTHERN","BROOKLYN",-76.599473,39.230576,null,"ROW\/TOWNHOUSE-OCC",null,1
1531353600000,"10:48:00","4C","2000 HOLLINS ST","AGG. ASSAULT",null,"OTHER",842,"SOUTHWEST","BOOTH-BOYD",-76.649071,39.28708,null,null,"Tri-District",1
1531353600000,"11:20:00","4B","300 S BENTALOU ST","AGG. ASSAULT",null,"KNIFE",841,"SOUTHWEST","MILL HILL",-76.652692,39.284001,null,null,"Tri-District",1
1531353600000,"09:00:00","4C","400 N ROBINSON ST","AGG. ASSAULT",null,"OTHER",224,"SOUTHEAST","ELLWOOD PARK\/MONUMEN",-76.572904,39.296376,null,null,null,1
1531353600000,"11:00:00","4C","800 E LOMBARD ST","AGG. ASSAULT","O","OTHER",211,"SOUTHEAST","JONESTOWN",-76.6047135916,39.288324022,null,"STREET",null,1
1531353600000,"11:15:00","4C","0 N HOWARD ST","AGG. ASSAULT","I","OTHER",111,"CENTRAL","DOWNTOWN",-76.619384,39.290058,null,"FAST FOOD",null,1
1531353600000,"00:23:00","4C","200 S HOWARD ST","AGG. ASSAULT","O","OTHER",113,"CENTRAL","INNER HARBOR",-76.619312,39.286244,null,"STREET",null,1
1531353600000,"00:00:00","4C","0 N MONASTERY AVE","AGG. ASSAULT","I","OTHER",842,"SOUTHWEST","SAINT JOSEPHS",-76.677198,39.287371,null,"ROW\/TOWNHOUSE-OCC",null,1
1531267200000,"17:22:00","4C","300 S FULTON AVE","AGG. ASSAULT","O","OTHER",934,"SOUTHERN","CARROLLTON RIDGE",-76.6450054353,39.284231764,null,"STREET","Tri-District",1
1531267200000,"22:00:00","4D","1900 DENISON ST","AGG. ASSAULT","O","HANDS",812,"SOUTHWEST","MOUNT HOLLY",-76.6741439985,39.3089269759,null,"STREET",null,1
1531267200000,"19:20:00","4B","0 LIGHT ST","AGG. ASSAULT","I","KNIFE",111,"CENTRAL","DOWNTOWN",-76.613723,39.288466,null,"CONVENIENCE STORE",null,1
1531267200000,"20:30:00","4A","2900 W NORTH AVE","AGG. ASSAULT","I","FIREARM",813,"SOUTHWEST","NORTHWEST COMMUNITY",-76.6660496361,39.3090566029,null,"OTHER - INSIDE",null,1
1531267200000,"19:30:00","4C","AV & CHERRY HILL RD","AGG. ASSAULT","O","OTHER",922,"SOUTHERN",null,-76.6327908063,39.2576966039,null,"STREET",null,1
1531267200000,"19:40:00","4C","200 W SARATOGA ST","AGG. ASSAULT","I","OTHER",111,"CENTRAL","DOWNTOWN",-76.618504,39.292914,null,"LIQUOR STORE",null,1
1531267200000,"16:24:00","4A","400 FONTHILL AVE","AGG. ASSAULT",null,"FIREARM",832,"SOUTHWEST","GWYNNS FALLS",-76.6634903433,39.2787175904,null,null,null,1
1531267200000,"12:30:00","4C","4300 ROBERTON AVE","AGG. ASSAULT",null,"OTHER",442,"NORTHEAST","PARKSIDE",-76.5558601385,39.3247804332,null,null,null,1
1531267200000,"20:45:00","4A","3200 EASTERN AVE","AGG. ASSAULT","I","FIREARM",231,"SOUTHEAST","CARROLLTON RIDGE",-76.570899,39.286497,null,"ROW\/TOWNHOUSE-OCC",null,1
1531267200000,"21:00:00","4C","5800 KEY AVE","AGG. ASSAULT","I","OTHER",632,"NORTHWEST","GLEN",-76.679432,39.358752,null,"ROW\/TOWNHOUSE-OCC",null,1
1531267200000,"20:19:00","4A","1900 E LAFAYETTE AVE","AGG. ASSAULT","O","FIREARM",331,"EASTERN","BROADWAY EAST",-76.591603,39.310824,null,"STREET",null,1
1531267200000,"02:30:00","4C","800 LINDEN AVE","AGG. ASSAULT","I","OTHER",142,"CENTRAL","MOUNT VERNON",-76.6207502151,39.2993069128,null,"ROW\/TOWNHOUSE-OCC",null,1
1531267200000,"12:53:00","4A","4300 ROBERTON AVE","AGG. ASSAULT",null,"FIREARM",442,"NORTHEAST","PARKSIDE",-76.5558601385,39.3247804332,null,null,null,1
1531180800000,"01:31:00","4A","0 S GREENE ST","AGG. ASSAULT","O","FIREARM",121,"CENTRAL","UNIVERSITY OF MARYLA",-76.6236703151,39.2882959862,null,"STREET",null,1
1531180800000,"12:53:00","4A","900 N LINWOOD AVE","AGG. ASSAULT",null,"FIREARM",323,"EASTERN","MADISON EASTEND",-76.576848,39.301522,null,null,null,1
1531180800000,"14:56:00","4D","300 BATH ST","AGG. ASSAULT","O","HANDS",142,"CENTRAL","DOWNTOWN",-76.6114275989,39.294586339,null,"STREET",null,1
1531180800000,"19:06:00","4A","1500 PRESSTMAN ST","AGG. ASSAULT","O","FIREARM",742,"WESTERN","SANDTOWN-WINCHESTER",-76.6420199979,39.3054600539,null,"STREET",null,1
1531180800000,"06:24:00","4B","200 S CALHOUN ST","AGG. ASSAULT",null,"KNIFE",935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.6391338033,39.2852132568,null,null,"Tri-District",1
1531180800000,"20:30:00","4A","2600 GWYNNS FALLS PKWY","AGG. ASSAULT","I","FIREARM",731,"WESTERN","BRADDISH AVE.\/PANWAY",-76.661013,39.314836,null,"ROW\/TOWNHOUSE-OCC",null,1
1531180800000,"06:24:00","4B","200 S CALHOUN ST","AGG. ASSAULT",null,"KNIFE",935,"SOUTHERN","NEW SOUTHWEST\/MOUNT CLARE",-76.6391338033,39.2852132568,null,null,"Tri-District",1
1531180800000,"18:30:00","4A","4400 FRANCONIA DR","AGG. ASSAULT","I","FIREARM",443,"NORTHEAST","FRANKFORD",-76.5588779049,39.3269660133,null,"APT\/CONDO - OCCUPIED",null,1
1531180800000,"22:37:00","4C","AV & DUNDALK AV","AGG. ASSAULT",null,"OTHER",243,"SOUTHEAST",null,-76.5349567559,39.281082091,null,null,null,1
1531180800000,"12:08:00","4A","3400 BELAIR RD","AGG. ASSAULT",null,"FIREARM",432,"NORTHEAST","BELAIR-EDISON",-76.5726137785,39.3224360285,null,null,"Northeastern",1
1531180800000,"14:10:00","4B","300 N EUTAW ST","AGG. ASSAULT","I","KNIFE",111,"CENTRAL","DOWNTOWN",-76.6211956873,39.293047317,null,"LIQUOR STORE",null,1
1531180800000,"11:30:00","4B","2900 WINCHESTER ST","AGG. ASSAULT",null,"KNIFE",814,"SOUTHWEST","WINCHESTER",-76.6661507359,39.3013506498,null,null,null,1
1531094400000,"22:33:00","4A","AV & E 33RD ST","AGG. ASSAULT","O","FIREARM",512,"NORTHERN",null,-76.6094373271,39.3284989237,null,"STREET",null,1
1531094400000,"23:46:00","4A","700 MELO CT","AGG. ASSAULT","O","FIREARM",323,"EASTERN","GAY STREET",-76.5982017649,39.2985797754,null,"STREET",null,1
1531094400000,"00:10:00","4A","2800 W COLD SPRING LN","AGG. ASSAULT",null,"FIREARM",613,"NORTHWEST","TOWANDA-GRANTLEY",-76.6685361576,39.3387050552,null,null,null,1
1531094400000,"01:30:00","4B","300 E 22ND ST","AGG. ASSAULT","I","KNIFE",341,"EASTERN","BARCLAY",-76.6117728727,39.3141547515,null,"ROW\/TOWNHOUSE-OCC",null,1
1531094400000,"07:29:00","4C","3400 ELGIN AVE","AGG. ASSAULT",null,"OTHER",812,"SOUTHWEST","MOUNT HOLLY",-76.6746678114,39.313071219,null,null,null,1
1531094400000,"09:38:00","4C","5200 PARK HEIGHTS AVE","AGG. ASSAULT","O","OTHER",633,"NORTHWEST","ARLINGTON",-76.677943,39.349627,null,"PARKING LOT-OUTSIDE","Northwestern",1
1531094400000,"03:20:00","4C","3900 BENZINGER RD","AGG. ASSAULT","I","OTHER",832,"SOUTHWEST","OAKLEE",-76.684225,39.268266,null,"ROW\/TOWNHOUSE-OCC",null,1
1531094400000,"20:40:00","4C","400 N KENWOOD AVE","AGG. ASSAULT","I","OTHER",221,"SOUTHEAST","MCELDERRY PARK",-76.577873,39.295831,null,"ROW\/TOWNHOUSE-OCC",null,1
1531094400000,"00:13:00","4C","NORTH AV & N GAY ST","AGG. ASSAULT","O","OTHER",332,"EASTERN",null,-76.5840440133,39.3126095565,null,"STREET",null,1
1531094400000,"23:46:00","4A","700 MELO CT","AGG. ASSAULT","O","FIREARM",323,"EASTERN","GAY STREET",-76.5982017649,39.2985797754,null,"STREET",null,1
1531094400000,"23:46:00","4A","700 MELO CT","AGG. ASSAULT","O","FIREARM",323,"EASTERN","GAY STREET",-76.5982017649,39.2985797754,null,"STREET",null,1
1531094400000,"23:46:00","4A","700 MELO CT","AGG. ASSAULT","O","FIREARM",323,"EASTERN","GAY STREET",-76.5982017649,39.2985797754,null,"STREET",null,1
1531094400000,"12:00:00","4C","BEECHFIELD AV & SAYER AV","AGG. ASSAULT",null,"OTHER",822,"SOUTHWEST",null,-76.6935875391,39.2842682216,null,null,null,1
1531094400000,"19:45:00","4B","2600 LEHMAN ST","AGG. ASSAULT",null,"KNIFE",841,"SOUTHWEST","MILL HILL",-76.657082,39.281198,null,null,null,1
1531008000000,"19:47:00","4C","1400 SAINT MARKS AVE","AGG. ASSAULT","O","OTHER",831,"SOUTHWEST","MORRELL PARK",-76.661839,39.265486,null,"STREET",null,1
1531008000000,"19:47:00","4C","1400 SAINT MARKS AVE","AGG. ASSAULT","O","OTHER",831,"SOUTHWEST","MORRELL PARK",-76.661839,39.265486,null,"STREET",null,1
1531008000000,"01:00:00","4D","1300 S PONCA ST","AGG. ASSAULT","I","HANDS",233,"SOUTHEAST","CANTON INDUSTRIAL AREA",-76.5544073799,39.2788701293,null,"OTHER - INSIDE",null,1
1531008000000,"11:01:00","4A","3400 EDMONDSON AVE","AGG. ASSAULT",null,"FIREARM",844,"SOUTHWEST","EDMONDSON VILLAGE",-76.6743458194,39.2941511464,null,null,null,1
1531008000000,"03:55:00","4C","1400 W COLD SPRING LN","AGG. ASSAULT","I","OTHER",541,"NORTHERN","CROSS KEYS",-76.6425986204,39.3449307042,null,"HOSP\/NURS. HOME",null,1
1531008000000,"09:00:00","4C","1400 LOCUST ST","AGG. ASSAULT","I","OTHER",911,"SOUTHERN","CURTIS BAY",-76.5912545161,39.2267080398,null,"ROW\/TOWNHOUSE-OCC",null,1
1531008000000,"21:26:00","4C","500 N DUNCAN ST","AGG. ASSAULT","I","OTHER",321,"EASTERN","MIDDLE EAST",-76.587178,39.296885,null,"ROW\/TOWNHOUSE-OCC",null,1
1531008000000,"18:40:00","4C","100 S ANN ST","AGG. ASSAULT","O","OTHER",212,"SOUTHEAST","UPPER FELLS POINT",-76.5917107318,39.2899642974,null,"STREET",null,1
1531008000000,"10:30:00","4D","400 N MARTIN LUTHER KING JR BLVD","AGG. ASSAULT","I","HANDS",931,"CENTRAL","BARRE CIRCLE",-76.6271354266,39.2846791966,null,"HOSP\/NURS. HOME",null,1
1531008000000,"03:21:00","4B","700 N LINWOOD AVE","AGG. ASSAULT","I","KNIFE",323,"EASTERN","MADISON EASTEND",-76.57671,39.299465,null,"ROW\/TOWNHOUSE-OCC",null,1
1531008000000,"23:50:00","4B","2700 GWYNNS FALLS PKWY","AGG. ASSAULT","O","KNIFE",731,"WESTERN","BRADDISH AVE.\/PANWAY",-76.662151946,39.3146417176,null,"STREET",null,1
1531008000000,"10:30:00","4B","1400 BLOOM FIELD AVE","AGG. ASSAULT","O","KNIFE",832,"SOUTHWEST","VIOLETVILLE",-76.6666358338,39.261560974,null,"STREET",null,1
1531008000000,"22:48:00","4A","1800 SAINT PAUL ST","AGG. ASSAULT","I","FIREARM",141,"CENTRAL","CHARLES NORTH",-76.614947,39.310635,null,"APT\/CONDO - OCCUPIED",null,1
